FIPS,County,State,caShort
21003,Allen,Kentucky,vandy
21007,Ballard,Kentucky,vandy
21009,Barren,Kentucky,vandy
21031,Butler,Kentucky,vandy
21033,Caldwell,Kentucky,vandy
21035,Calloway,Kentucky,vandy
21039,Carlisle,Kentucky,vandy
21047,Christian,Kentucky,vandy
21061,Edmonson,Kentucky,vandy
21075,Fulton,Kentucky,vandy
21083,Graves,Kentucky,vandy
21105,Hickman,Kentucky,vandy
21107,Hopkins,Kentucky,vandy
21141,Logan,Kentucky,vandy
21143,Lyon,Kentucky,vandy
21145,McCracken,Kentucky,vandy
21157,Marshall,Kentucky,vandy
21171,Monroe,Kentucky,vandy
21177,Muhlenberg,Kentucky,vandy
21213,Simpson,Kentucky,vandy
21219,Todd,Kentucky,vandy
21221,Trigg,Kentucky,vandy
21227,Warren,Kentucky,vandy
47001,Anderson,Tennessee,vandy
47003,Bedford,Tennessee,vandy
47005,Benton,Tennessee,vandy
47007,Bledsoe,Tennessee,vandy
47009,Blount,Tennessee,vandy
47011,Bradley,Tennessee,vandy
47013,Campbell,Tennessee,vandy
47015,Cannon,Tennessee,vandy
47017,Carroll,Tennessee,vandy
47019,Carter,Tennessee,vandy
47021,Cheatham,Tennessee,vandy
47023,Chester,Tennessee,vandy
47025,Claiborne,Tennessee,vandy
47027,Clay,Tennessee,vandy
47029,Cocke,Tennessee,vandy
47031,Coffee,Tennessee,vandy
47033,Crockett,Tennessee,vandy
47035,Cumberland,Tennessee,vandy
47037,Davidson,Tennessee,vandy
47039,Decatur,Tennessee,vandy
47041,DeKalb,Tennessee,vandy
47043,Dickson,Tennessee,vandy
47045,Dyer,Tennessee,vandy
47047,Fayette,Tennessee,vandy
47049,Fentress,Tennessee,vandy
47051,Franklin,Tennessee,vandy
47053,Gibson,Tennessee,vandy
47055,Giles,Tennessee,vandy
47057,Grainger,Tennessee,vandy
47059,Greene,Tennessee,vandy
47061,Grundy,Tennessee,vandy
47063,Hamblen,Tennessee,vandy
47065,Hamilton,Tennessee,vandy
47067,Hancock,Tennessee,vandy
47069,Hardeman,Tennessee,vandy
47071,Hardin,Tennessee,vandy
47073,Hawkins,Tennessee,vandy
47075,Haywood,Tennessee,vandy
47077,Henderson,Tennessee,vandy
47079,Henry,Tennessee,vandy
47081,Hickman,Tennessee,vandy
47083,Houston,Tennessee,vandy
47085,Humphreys,Tennessee,vandy
47087,Jackson,Tennessee,vandy
47089,Jefferson,Tennessee,vandy
47091,Johnson,Tennessee,vandy
47093,Knox,Tennessee,vandy
47095,Lake,Tennessee,vandy
47097,Lauderdale,Tennessee,vandy
47099,Lawrence,Tennessee,vandy
47101,Lewis,Tennessee,vandy
47103,Lincoln,Tennessee,vandy
47105,Loudon,Tennessee,vandy
47107,McMinn,Tennessee,vandy
47109,McNairy,Tennessee,vandy
47111,Macon,Tennessee,vandy
47113,Madison,Tennessee,vandy
47115,Marion,Tennessee,vandy
47117,Marshall,Tennessee,vandy
47119,Maury,Tennessee,vandy
47121,Meigs,Tennessee,vandy
47123,Monroe,Tennessee,vandy
47125,Montgomery,Tennessee,vandy
47127,Moore,Tennessee,vandy
47129,Morgan,Tennessee,vandy
47131,Obion,Tennessee,vandy
47133,Overton,Tennessee,vandy
47135,Perry,Tennessee,vandy
47137,Pickett,Tennessee,vandy
47139,Polk,Tennessee,vandy
47141,Putnam,Tennessee,vandy
47143,Rhea,Tennessee,vandy
47145,Roane,Tennessee,vandy
47147,Robertson,Tennessee,vandy
47149,Rutherford,Tennessee,vandy
47151,Scott,Tennessee,vandy
47153,Sequatchie,Tennessee,vandy
47155,Sevier,Tennessee,vandy
47157,Shelby,Tennessee,vandy
47159,Smith,Tennessee,vandy
47161,Stewart,Tennessee,vandy
47163,Sullivan,Tennessee,vandy
47165,Sumner,Tennessee,vandy
47167,Tipton,Tennessee,vandy
47169,Trousdale,Tennessee,vandy
47171,Unicoi,Tennessee,vandy
47173,Union,Tennessee,vandy
47175,Van Buren,Tennessee,vandy
47177,Warren,Tennessee,vandy
47179,Washington,Tennessee,vandy
47181,Wayne,Tennessee,vandy
47183,Weakley,Tennessee,vandy
47185,White,Tennessee,vandy
47187,Williamson,Tennessee,vandy
47189,Wilson,Tennessee,vandy
51001,Accomack,Virginia,vcu
51007,Amelia,Virginia,vcu
51011,Appomattox,Virginia,vcu
51025,Brunswick,Virginia,vcu
51029,Buckingham,Virginia,vcu
51031,Campbell,Virginia,vcu
51033,Caroline,Virginia,vcu
51036,Charles City,Virginia,vcu
51037,Charlotte,Virginia,vcu
51041,Chesterfield,Virginia,vcu
51049,Cumberland,Virginia,vcu
51053,Dinwiddie,Virginia,vcu
51057,Essex,Virginia,vcu
51073,Gloucester,Virginia,vcu
51075,Goochland,Virginia,vcu
51081,Greensville,Virginia,vcu
51083,Halifax,Virginia,vcu
51085,Hanover,Virginia,vcu
51087,Henrico,Virginia,vcu
51089,Henry,Virginia,vcu
51093,Isle of Wight,Virginia,vcu
51095,James City,Virginia,vcu
51097,King and Queen,Virginia,vcu
51099,King George,Virginia,vcu
51101,King William,Virginia,vcu
51103,Lancaster,Virginia,vcu
51109,Louisa,Virginia,vcu
51111,Lunenburg,Virginia,vcu
51115,Mathews,Virginia,vcu
51117,Mecklenburg,Virginia,vcu
51119,Middlesex,Virginia,vcu
51127,New Kent,Virginia,vcu
51131,Northampton,Virginia,vcu
51133,Northumberland,Virginia,vcu
51135,Nottoway,Virginia,vcu
51143,Pittsylvania,Virginia,vcu
51145,Powhatan,Virginia,vcu
51147,Prince Edward,Virginia,vcu
51149,Prince George,Virginia,vcu
51159,Richmond County,Virginia,vcu
51175,Southampton,Virginia,vcu
51177,Spotsylvania,Virginia,vcu
51179,Stafford,Virginia,vcu
51181,Surry,Virginia,vcu
51183,Sussex,Virginia,vcu
51193,Westmoreland,Virginia,vcu
51199,York,Virginia,vcu
51550,Chesapeake,Virginia,vcu
51570,Colonial Heights,Virginia,vcu
51590,Danville,Virginia,vcu
51595,Emporia,Virginia,vcu
51620,Franklin City,Virginia,vcu
51630,Fredericksburg,Virginia,vcu
51650,Hampton,Virginia,vcu
51670,Hopewell,Virginia,vcu
51680,Lynchburg,Virginia,vcu
51690,Martinsville,Virginia,vcu
51700,Newport News,Virginia,vcu
51710,Norfolk,Virginia,vcu
51730,Petersburg,Virginia,vcu
51735,Poquoson,Virginia,vcu
51740,Portsmouth,Virginia,vcu
51760,Richmond City,Virginia,vcu
51800,Suffolk,Virginia,vcu
51810,Virginia Beach,Virginia,vcu
51830,Williamsburg,Virginia,vcu
37003,Alexander,North Carolina,wake
37005,Alleghany,North Carolina,wake
37009,Ashe,North Carolina,wake
37011,Avery,North Carolina,wake
37021,Buncombe,North Carolina,wake
37023,Burke,North Carolina,wake
37027,Caldwell,North Carolina,wake
37035,Catawba,North Carolina,wake
37039,Cherokee,North Carolina,wake
37043,Clay,North Carolina,wake
37045,Cleveland,North Carolina,wake
37057,Davidson,North Carolina,wake
37059,Davie,North Carolina,wake
37067,Forsyth,North Carolina,wake
37075,Graham,North Carolina,wake
37081,Guilford,North Carolina,wake
37087,Haywood,North Carolina,wake
37089,Henderson,North Carolina,wake
37097,Iredell,North Carolina,wake
37099,Jackson,North Carolina,wake
37109,Lincoln,North Carolina,wake
37111,McDowell,North Carolina,wake
37113,Macon,North Carolina,wake
37115,Madison,North Carolina,wake
37121,Mitchell,North Carolina,wake
37149,Polk,North Carolina,wake
37151,Randolph,North Carolina,wake
37157,Rockingham,North Carolina,wake
37159,Rowan,North Carolina,wake
37161,Rutherford,North Carolina,wake
37169,Stokes,North Carolina,wake
37171,Surry,North Carolina,wake
37173,Swain,North Carolina,wake
37175,Transylvania,North Carolina,wake
37189,Watauga,North Carolina,wake
37193,Wilkes,North Carolina,wake
37197,Yadkin,North Carolina,wake
37199,Yancey,North Carolina,wake
51021,Bland,Virginia,wake
51027,Buchanan,Virginia,wake
51035,Carroll,Virginia,wake
51063,Floyd,Virginia,wake
51071,Giles,Virginia,wake
51077,Grayson,Virginia,wake
51089,Henry,Virginia,wake
51121,Montgomery,Virginia,wake
51141,Patrick,Virginia,wake
51143,Pittsylvania,Virginia,wake
51155,Pulaski,Virginia,wake
51167,Russell,Virginia,wake
51173,Smyth,Virginia,wake
51185,Tazewell,Virginia,wake
51191,Washington,Virginia,wake
51197,Wythe,Virginia,wake
51590,Danville,Virginia,wake
51640,Galax,Virginia,wake
51690,Martinsville,Virginia,wake
51750,Radford,Virginia,wake
54047,McDowell,West Virginia,wake
54055,Mercer,West Virginia,wake
54063,Monroe,West Virginia,wake
54109,Wyoming,West Virginia,wake
17001,Adams,Illinois,wash_u
17003,Alexander,Illinois,wash_u
17005,Bond,Illinois,wash_u
17013,Calhoun,Illinois,wash_u
17021,Christian,Illinois,wash_u
17025,Clay,Illinois,wash_u
17027,Clinton,Illinois,wash_u
17047,Edwards,Illinois,wash_u
17049,Effingham,Illinois,wash_u
17051,Fayette,Illinois,wash_u
17055,Franklin,Illinois,wash_u
17059,Gallatin,Illinois,wash_u
17061,Greene,Illinois,wash_u
17065,Hamilton,Illinois,wash_u
17069,Hardin,Illinois,wash_u
17077,Jackson,Illinois,wash_u
17081,Jefferson,Illinois,wash_u
17083,Jersey,Illinois,wash_u
17087,Johnson,Illinois,wash_u
17115,Macon,Illinois,wash_u
17117,Macoupin,Illinois,wash_u
17119,Madison,Illinois,wash_u
17121,Marion,Illinois,wash_u
17127,Massac,Illinois,wash_u
17133,Monroe,Illinois,wash_u
17135,Montgomery,Illinois,wash_u
17137,Morgan,Illinois,wash_u
17145,Perry,Illinois,wash_u
17149,Pike,Illinois,wash_u
17151,Pope,Illinois,wash_u
17153,Pulaski,Illinois,wash_u
17157,Randolph,Illinois,wash_u
17163,St. Clair,Illinois,wash_u
17165,Saline,Illinois,wash_u
17167,Sangamon,Illinois,wash_u
17171,Scott,Illinois,wash_u
17173,Shelby,Illinois,wash_u
17181,Union,Illinois,wash_u
17189,Washington,Illinois,wash_u
17191,Wayne,Illinois,wash_u
17193,White,Illinois,wash_u
17199,Williamson,Illinois,wash_u
29007,Audrain,Missouri,wash_u
29017,Bollinger,Missouri,wash_u
29019,Boone,Missouri,wash_u
29023,Butler,Missouri,wash_u
29027,Callaway,Missouri,wash_u
29031,Cape Girardeau,Missouri,wash_u
29035,Carter,Missouri,wash_u
29051,Cole,Missouri,wash_u
29055,Crawford,Missouri,wash_u
29065,Dent,Missouri,wash_u
29069,Dunklin,Missouri,wash_u
29071,Franklin,Missouri,wash_u
29073,Gasconade,Missouri,wash_u
29093,Iron,Missouri,wash_u
29099,Jefferson,Missouri,wash_u
29113,Lincoln,Missouri,wash_u
29123,Madison,Missouri,wash_u
29125,Maries,Missouri,wash_u
29127,Marion,Missouri,wash_u
29133,Mississippi,Missouri,wash_u
29139,Montgomery,Missouri,wash_u
29143,New Madrid,Missouri,wash_u
29151,Osage,Missouri,wash_u
29155,Pemiscot,Missouri,wash_u
29157,Perry,Missouri,wash_u
29161,Phelps,Missouri,wash_u
29163,Pike,Missouri,wash_u
29173,Ralls,Missouri,wash_u
29179,Reynolds,Missouri,wash_u
29181,Ripley,Missouri,wash_u
29183,St. Charles,Missouri,wash_u
29186,Ste. Genevieve,Missouri,wash_u
29187,St. Francois,Missouri,wash_u
29189,St. Louis County,Missouri,wash_u
29201,Scott,Missouri,wash_u
29207,Stoddard,Missouri,wash_u
29219,Warren,Missouri,wash_u
29221,Washington,Missouri,wash_u
29223,Wayne,Missouri,wash_u
29510,St. Louis City,Missouri,wash_u
53001,Adams,Washington,washington
53003,Asotin,Washington,washington
53005,Benton,Washington,washington
53007,Chelan,Washington,washington
53009,Clallam,Washington,washington
53011,Clark,Washington,washington
53013,Columbia,Washington,washington
53015,Cowlitz,Washington,washington
53017,Douglas,Washington,washington
53019,Ferry,Washington,washington
53021,Franklin,Washington,washington
53023,Garfield,Washington,washington
53025,Grant,Washington,washington
53027,Grays Harbor,Washington,washington
53029,Island,Washington,washington
53031,Jefferson,Washington,washington
53033,King,Washington,washington
53035,Kitsap,Washington,washington
53037,Kittitas,Washington,washington
53039,Klickitat,Washington,washington
53041,Lewis,Washington,washington
53043,Lincoln,Washington,washington
53045,Mason,Washington,washington
53047,Okanogan,Washington,washington
53049,Pacific,Washington,washington
53051,Pend Oreille,Washington,washington
53053,Pierce,Washington,washington
53055,San Juan,Washington,washington
53057,Skagit,Washington,washington
53059,Skamania,Washington,washington
53061,Snohomish,Washington,washington
53063,Spokane,Washington,washington
53065,Stevens,Washington,washington
53067,Thurston,Washington,washington
53069,Wahkiakum,Washington,washington
53071,Walla Walla,Washington,washington
53073,Whatcom,Washington,washington
53075,Whitman,Washington,washington
53077,Yakima,Washington,washington
26001,Alcona,Michigan,wayne_st
26007,Alpena,Michigan,wayne_st
26009,Antrim,Michigan,wayne_st
26011,Arenac,Michigan,wayne_st
26017,Bay,Michigan,wayne_st
26029,Charlevoix,Michigan,wayne_st
26031,Cheboygan,Michigan,wayne_st
26033,Chippewa,Michigan,wayne_st
26035,Clare,Michigan,wayne_st
26037,Clinton,Michigan,wayne_st
26039,Crawford,Michigan,wayne_st
26045,Eaton,Michigan,wayne_st
26047,Emmet,Michigan,wayne_st
26049,Genesee,Michigan,wayne_st
26051,Gladwin,Michigan,wayne_st
26055,Grand Traverse,Michigan,wayne_st
26057,Gratiot,Michigan,wayne_st
26063,Huron,Michigan,wayne_st
26065,Ingham,Michigan,wayne_st
26067,Ionia,Michigan,wayne_st
26069,Iosco,Michigan,wayne_st
26073,Isabella,Michigan,wayne_st
26079,Kalkaska,Michigan,wayne_st
26087,Lapeer,Michigan,wayne_st
26089,Leelanau,Michigan,wayne_st
26093,Livingston,Michigan,wayne_st
26095,Luce,Michigan,wayne_st
26097,Mackinac,Michigan,wayne_st
26099,Macomb,Michigan,wayne_st
26111,Midland,Michigan,wayne_st
26113,Missaukee,Michigan,wayne_st
26115,Monroe,Michigan,wayne_st
26117,Montcalm,Michigan,wayne_st
26119,Montmorency,Michigan,wayne_st
26125,Oakland,Michigan,wayne_st
26129,Ogemaw,Michigan,wayne_st
26135,Oscoda,Michigan,wayne_st
26137,Otsego,Michigan,wayne_st
26141,Presque Isle,Michigan,wayne_st
26143,Roscommon,Michigan,wayne_st
26145,Saginaw,Michigan,wayne_st
26147,St. Clair,Michigan,wayne_st
26151,Sanilac,Michigan,wayne_st
26155,Shiawassee,Michigan,wayne_st
26157,Tuscola,Michigan,wayne_st
26163,Wayne,Michigan,wayne_st
55001,Adams,Wisconsin,wisconsin
55003,Ashland,Wisconsin,wisconsin
55005,Barron,Wisconsin,wisconsin
55007,Bayfield,Wisconsin,wisconsin
55009,Brown,Wisconsin,wisconsin
55011,Buffalo,Wisconsin,wisconsin
55013,Burnett,Wisconsin,wisconsin
55015,Calumet,Wisconsin,wisconsin
55017,Chippewa,Wisconsin,wisconsin
55019,Clark,Wisconsin,wisconsin
55021,Columbia,Wisconsin,wisconsin
55023,Crawford,Wisconsin,wisconsin
55025,Dane,Wisconsin,wisconsin
55027,Dodge,Wisconsin,wisconsin
55029,Door,Wisconsin,wisconsin
55031,Douglas,Wisconsin,wisconsin
55033,Dunn,Wisconsin,wisconsin
55035,Eau Claire,Wisconsin,wisconsin
55037,Florence,Wisconsin,wisconsin
55039,Fond du Lac,Wisconsin,wisconsin
55041,Forest,Wisconsin,wisconsin
55043,Grant,Wisconsin,wisconsin
55045,Green,Wisconsin,wisconsin
55047,Green Lake,Wisconsin,wisconsin
55049,Iowa,Wisconsin,wisconsin
55051,Iron,Wisconsin,wisconsin
55053,Jackson,Wisconsin,wisconsin
55055,Jefferson,Wisconsin,wisconsin
55057,Juneau,Wisconsin,wisconsin
55059,Kenosha,Wisconsin,wisconsin
55061,Kewaunee,Wisconsin,wisconsin
55063,La Crosse,Wisconsin,wisconsin
55065,Lafayette,Wisconsin,wisconsin
55067,Langlade,Wisconsin,wisconsin
55069,Lincoln,Wisconsin,wisconsin
55071,Manitowoc,Wisconsin,wisconsin
55073,Marathon,Wisconsin,wisconsin
55075,Marinette,Wisconsin,wisconsin
55077,Marquette,Wisconsin,wisconsin
55078,Menominee,Wisconsin,wisconsin
55079,Milwaukee,Wisconsin,wisconsin
55081,Monroe,Wisconsin,wisconsin
55083,Oconto,Wisconsin,wisconsin
55085,Oneida,Wisconsin,wisconsin
55087,Outagamie,Wisconsin,wisconsin
55089,Ozaukee,Wisconsin,wisconsin
55091,Pepin,Wisconsin,wisconsin
55093,Pierce,Wisconsin,wisconsin
55095,Polk,Wisconsin,wisconsin
55097,Portage,Wisconsin,wisconsin
55099,Price,Wisconsin,wisconsin
55101,Racine,Wisconsin,wisconsin
55103,Richland,Wisconsin,wisconsin
55105,Rock,Wisconsin,wisconsin
55107,Rusk,Wisconsin,wisconsin
55109,St. Croix,Wisconsin,wisconsin
55111,Sauk,Wisconsin,wisconsin
55113,Sawyer,Wisconsin,wisconsin
55115,Shawano,Wisconsin,wisconsin
55117,Sheboygan,Wisconsin,wisconsin
55119,Taylor,Wisconsin,wisconsin
55121,Trempealeau,Wisconsin,wisconsin
55123,Vernon,Wisconsin,wisconsin
55125,Vilas,Wisconsin,wisconsin
55127,Walworth,Wisconsin,wisconsin
55129,Washburn,Wisconsin,wisconsin
55131,Washington,Wisconsin,wisconsin
55133,Waukesha,Wisconsin,wisconsin
55135,Waupaca,Wisconsin,wisconsin
55137,Waushara,Wisconsin,wisconsin
55139,Winnebago,Wisconsin,wisconsin
55141,Wood,Wisconsin,wisconsin
9001,Fairfield,Connecticut,yale
9003,Hartford,Connecticut,yale
9005,Litchfield,Connecticut,yale
9007,Middlesex,Connecticut,yale
9009,New Haven,Connecticut,yale
9011,New London,Connecticut,yale
9013,Tolland,Connecticut,yale
9015,Windham,Connecticut,yale
